Text,Emotion
@zelciia weird. I tot it will usually rain east coast first. And east coast usually gets more rain.,surprise
i feel like hes a little pissed at me,anger
i liked my keyboard being kicked in my teeth and feeling lousy about myself as a writer but because i want to know how i can improve and wonder what i did wrong to earn only one star,sadness
i feel special joy in your elevation to this post,joy
i should have helped her feel valued,joy
"@edenriegel Ur going 2 get tired of hearing from me, but I just saw a preview of ur movie Year One, and you were in it.  How funny. Yeah!",surprise
i feel quite frustrated,anger
"@japmap2009 Oh, I is dubbed Breesaholic Insomniac #2  *feels special* oh! must add third Angel drink to post",surprise
i feel like i can breath now and not be so rushed,anger
ive basically been cold calling companies with very little success which is why ive been feeling depressed from getting discouraged,sadness
i haven t yet experienced the totality of this is that i am getting to use my gifts again without feeling like someone is threatened jealous or competing against me,fear
"@beautifulpyre GRR. we are only allowed gas grills where i live, it sucks.",surprise
i could feel myself getting weepy strangely my left axilla also ached,sadness
"@TrixieStilletto Oh, sweetie, I'm so sorry.  That's the last thing you needed right now. *hugs*",love
i have been feeling very stressed these days,anger
i feel that it is dangerous to portray angels as walking the earth and intermarrying with humans,anger
4:15 finally home from the city.  - now time to head to sleep!!  goodnight! &amp; happy mommy's day to all the mother's out there!!,love
(cont) when @justben told him that I love beans on toast. SO CUTE!,love
im feeling generous i might let them bring the dog with em otherwise the animals are on their own,joy
i mean i get that its nice to have someone who cares about you like that that a relationship can be a great thing and can feel wonderful but im only so im not looking for that in my life yet,joy
i feel this strange sort of liberation,surprise
"Matilda looked right back into the flashing eyes of this infuriated female giant and said with total calmness , ` I have not moved away from my desk , Miss Trunchbull , since the lesson be",anger
i have carried around an audre lorde quote that i often refer to when i am feeling fearful or uncertain about things when i dare to be powerful to use my strength in the service of my vision then it becomes less and less important whether i am afraid,fear
just watching hollyoaks omg,surprise
four weeks ago i felt very much touched to find an asciatic patient who had asked the very morning to be tapped of the fluid,anger
"` I only hope you 're right ! "" he said in anguished tone",sadness
im more than ready to meet this little man but knowing that time is running out leaves me feeling a little apprehensive,fear
i touched them and boy did they feel weird like jelly,fear
@chishiki Welcome back to Japan,surprise
i feel you jerked a little surprised at the hand that touched you,surprise
i feel selfish for praying through things,anger
i am feeling well and happy with my progress,joy
i wasn t feeling hot i knew that i needed to cool my body temperature and drink more fluids,love
i feel bad for a lot of these people because i know from watching documentaries that people who do these drugs are trying to fill a void something that hurt them in the past that they are trying to fill with this drug that makes them feel temporary happiness,sadness
i am feeling pretty restless right now while typing this,fear
i feel uncontrollably agitated and i have no idea why,fear
i was curious why paying for two large sandwiches would make him feel respected,joy
i feel like he had a really gentle hand on the recording process,love
i also feel a longing for my country and as i remember my childhood around the gunong ledang mountain i have started a series called puteri gunong ledang evoking all the legends and memories of jungle fairies that still live in my mind,love
i feel hateful of everything suddenly,anger
"Goooooodmoring , I don't want to be up I am YAT   happy birthday again @its_aygee !",love
i continue to spend hrs into not feeling envious can i really do it,anger
i am already feeling anxious then how is going off my anti anxiety medicine going to help me,fear
